id,date,price,bedrooms,bathrooms,sqft_living,grade,view,lat,waterfront,condition,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_lot,long,sqft_living15,sqft_lot15
2310030510,20150422T000000,320000,4,2.25,1550,8,0,47.354,0,3,2,1550,0,1993,0,98038,7579,-122.047,1630,6397
1025049114,20140717T000000,625504,3,2.25,1270,8,0,47.6647,0,3,2,1060,210,2014,0,98105,1566,-122.284,1160,1327
8677300550,20140515T000000,592500,4,2.5,2240,9,0,47.6143,0,3,1,2240,0,1983,0,98074,12032,-122.017,2520,12368
4014400292,20150114T000000,465000,3,2.5,2714,9,0,47.3185,0,3,2,2714,0,2005,0,98001,17936,-122.275,2590,18386
1102000196,20140527T000000,477000,4,2.75,1720,8,0,47.5458,0,3,2,1720,0,1978,0,98118,6270,-122.268,2130,8700
257000138,20150115T000000,280000,2,1,850,6,0,47.4889,0,3,1,850,0,1923,0,98168,16400,-122.299,1100,14459
46100204,20150221T000000,1.51E+06,5,3,3300,9,3,47.5673,0,3,1,1870,1430,1957,1991,98040,33474,-122.21,3836,20953
1909600046,20140703T000000,445838,3,2.5,2250,8,0,47.5133,0,3,2,2250,0,2000,0,98146,5692,-122.379,1320,5390
1250202145,20140828T000000,1.07E+06,2,2.25,3900,8,3,47.5884,0,3,1,1950,1950,1947,0,98144,14864,-122.291,2580,5184
7611200125,20141023T000000,467000,2,1.5,1320,8,0,47.7145,0,4,1,1320,0,1947,0,98177,10800,-122.367,2120,12040
5611500140,20140822T000000,686000,4,2.5,2760,10,0,47.5836,0,3,2,2760,0,1999,0,98075,6440,-122.026,3070,8127
7138000260,20140605T000000,279950,3,2,1750,7,0,47.398,0,3,1,1350,400,1961,0,98198,9750,-122.299,1900,10125
626059335,20140904T000000,527000,4,2.25,2330,8,0,47.7663,0,3,2,2330,0,1987,0,98011,19436,-122.215,1910,10055
1922059282,20140918T000000,325000,3,2.25,2220,8,0,47.3758,0,4,1,1780,440,1966,0,98030,16020,-122.217,2080,9583
705700390,20140903T000000,328000,3,2.25,2020,7,0,47.3828,0,3,2,2020,0,1994,0,98038,8379,-122.023,2020,8031
7454001200,20140604T000000,390000,3,2.25,1250,7,0,47.5123,0,5,1,1250,0,1942,0,98146,7500,-122.373,1280,7392
8682281200,20150309T000000,479950,2,2,1510,8,0,47.7076,0,3,1,1510,0,2005,0,98053,6516,-122.013,1640,6009
7972000200,20140529T000000,264950,4,2.25,1720,7,0,47.2922,0,4,1,1120,600,1978,0,98023,9753,-122.371,1510,9753
722059070,20150115T000000,235000,3,1,1430,7,0,47.4075,0,4,1,980,450,1961,0,98031,15246,-122.214,1960,13068
7202340400,20150303T000000,516500,3,2.5,1480,7,0,47.6794,0,3,2,1480,0,2004,0,98053,4729,-122.034,2250,4729
8096000060,20150413T000000,655000,2,1.75,1450,7,4,47.4497,1,3,2,1230,220,1915,1978,98166,15798,-122.375,2030,13193
2424000060,20140616T000000,500000,4,2.75,2280,7,0,47.5218,0,5,1,2280,0,1960,0,98059,15347,-122.164,2280,15347
9264902050,20141121T000000,315000,6,2.75,2940,8,0,47.3103,0,3,1,1780,1160,1978,0,98023,7350,-122.339,2120,8236
943100260,20141120T000000,213000,2,1,1000,6,0,47.5687,0,3,1,1000,0,1961,0,98024,10200,-121.899,1150,13702
3677400445,20140902T000000,475000,3,1.5,2480,7,0,47.5575,0,5,1.5,1620,860,1947,0,98108,5280,-122.303,2090,4800
1762600320,20140610T000000,1.03E+06,5,4,3760,10,0,47.6489,0,3,2,3760,0,1983,0,98033,28040,-122.183,3430,35096
4058000060,20150409T000000,416000,3,2,2220,7,0,47.3459,0,5,1,1640,580,1976,0,98010,94300,-121.95,2070,80100
7228500560,20150320T000000,410000,4,1,1970,7,0,47.6136,0,3,1.5,1670,300,1904,2005,98122,4740,-122.303,1510,4740
326069104,20140701T000000,800000,3,3.5,3830,10,0,47.7641,0,3,2,3530,300,1993,0,98077,221284,-122.023,2920,148539
5152100060,20140529T000000,472000,6,2.5,4410,9,2,47.3376,0,4,1,2350,2060,1965,0,98003,14034,-122.324,2600,13988
3584000310,20141208T000000,225000,3,1.75,1430,7,0,47.3173,0,4,1,1430,0,1968,0,98003,8505,-122.319,1190,8640
8150100045,20141001T000000,210000,2,1,830,6,0,47.5308,0,3,1,830,0,1940,0,98126,6000,-122.376,830,4960
1868901275,20150127T000000,455000,2,1,1430,7,0,47.6727,0,2,1.5,1430,0,1925,0,98115,5000,-122.299,1450,3750
6131600075,20150427T000000,225000,3,1,1300,6,0,47.3221,0,4,1,1300,0,1954,0,98002,8316,-122.216,1260,8316
9468200125,20140826T000000,480000,2,1,1030,7,2,47.6779,0,4,1,790,240,1918,0,98103,3060,-122.353,1390,3060
8029510030,20150212T000000,363000,3,2.5,2740,9,0,47.3076,0,3,2,2740,0,1990,0,98023,11872,-122.395,2570,10377
2025069065,20140929T000000,2.40E+06,4,2.5,3650,9,4,47.6338,1,3,1,1830,1820,2000,0,98074,8354,-122.072,3120,18841
7899800890,20150226T000000,181000,2,1.5,720,6,0,47.5218,0,3,1,720,0,1954,0,98106,5120,-122.357,1150,2566
3021059276,20150314T000000,250000,4,2,2010,7,0,47.2785,0,4,1,2010,0,1976,0,98002,7312,-122.213,2010,7650
3797001895,20150422T000000,481000,3,1.75,1560,6,0,47.6846,0,4,1,770,790,1918,0,98103,3000,-122.345,1390,3000
3832710960,20140923T000000,260000,3,2,1810,7,0,47.3656,0,4,1,1240,570,1978,0,98032,7209,-122.278,1750,7209
1310430400,20140513T000000,455000,4,2.5,3360,9,0,47.4369,0,3,2,3360,0,2001,0,98058,7685,-122.111,3060,6567
1422300030,20150401T000000,415000,3,2.25,1510,8,0,47.4616,0,3,2,1510,0,1991,0,98045,36224,-121.711,1730,36224
1105000588,20150421T000000,349500,3,1,1400,7,0,47.5405,0,3,1,800,600,1953,0,98118,3538,-122.27,1620,6331
3830630060,20140929T000000,245000,3,2.5,1730,7,0,47.3507,0,3,2,1730,0,1987,0,98030,7442,-122.178,1630,6458
5101404898,20140519T000000,592500,2,2,1420,7,2,47.6979,0,5,1.5,1420,0,1928,0,98115,9191,-122.32,1420,6816
7972601890,20141020T000000,385000,4,1.75,2360,7,0,47.5278,0,4,1,1180,1180,1955,0,98106,7620,-122.345,1910,7620
5127001620,20150211T000000,315000,3,1.75,1580,7,0,47.4756,0,4,1,1200,380,1974,0,98059,11455,-122.147,1550,10650
9407100800,20141124T000000,255000,3,1,1230,7,0,47.4437,0,3,1,1230,0,1979,0,98045,10170,-121.772,1380,10098
1873100060,20140829T000000,693000,4,2.5,2460,8,0,47.7048,0,3,2,2460,0,2006,0,98052,4425,-122.109,2990,5659
8722101360,20141202T000000,780000,3,1,1660,8,0,47.6362,0,3,1.5,1460,200,1911,0,98112,4400,-122.302,1660,4400
8644000060,20141024T000000,237000,3,1.75,1270,7,0,47.4207,0,4,1,1270,0,1960,0,98198,8470,-122.29,1600,8470
3325069129,20141216T000000,525000,3,2.25,2100,10,0,47.6154,0,3,2,1320,780,1979,0,98074,40510,-122.047,2380,33450
1400300055,20150428T000000,425000,2,1,770,5,0,47.5964,0,3,1,770,0,1930,0,98144,5040,-122.299,1330,2580
2123039032,20141027T000000,369900,1,0.75,760,5,4,47.4683,1,5,1,760,0,1936,0,98070,10079,-122.438,1230,14267
8078560140,20140519T000000,290000,4,2.5,1700,7,0,47.4045,0,4,2,1700,0,1988,0,98031,7280,-122.171,1950,7475
3438500192,20140929T000000,285000,3,1,1120,7,0,47.5544,0,3,1,1120,0,1954,0,98106,10701,-122.358,1130,6350
7974200510,20140814T000000,415000,2,1,1070,7,0,47.6802,0,3,1,1070,0,1937,0,98115,4500,-122.29,1320,4465
2557000400,20150409T000000,272500,3,2.5,2070,8,0,47.2988,0,3,1,1420,650,1979,0,98023,9900,-122.371,2070,8250
7960900060,20150504T000000,2.90E+06,4,3.25,5050,11,2,47.6312,0,3,1.5,4750,300,1982,2008,98004,20100,-122.223,3890,20060
4054500390,20141007T000000,1.37E+06,4,4.75,5310,11,0,47.7285,0,4,2,5310,0,1989,0,98077,57346,-122.042,4180,47443
6378500125,20150501T000000,436000,2,1,1040,7,0,47.7107,0,4,1,1040,0,1939,0,98133,7538,-122.352,1440,7530
1745100140,20141017T000000,210000,3,1,1700,7,0,47.3271,0,4,1,1700,0,1967,0,98003,11390,-122.323,1350,8164
2976800796,20140925T000000,236000,3,1,1300,7,0,47.5053,0,3,1,1300,0,1961,0,98178,5898,-122.255,1320,7619
4235400186,20141124T000000,331000,3,1.75,1080,7,0,47.6601,0,3,1,580,500,1954,2003,98199,1306,-122.4,1440,2225
4215100060,20150320T000000,365000,3,2.5,2653,8,0,47.4145,0,3,2,2653,0,2006,0,98031,4510,-122.166,2653,4927
9189700045,20150127T000000,450000,3,2,2290,8,0,47.4672,0,5,1,2290,0,1960,0,98058,16258,-122.165,1660,10530
1126049053,20141113T000000,770000,4,2.75,3820,9,0,47.7618,0,3,2,2850,970,2014,0,98028,26300,-122.261,1860,12136
2022069200,20150505T000000,455000,4,2.5,2210,8,0,47.3828,0,3,1,2210,0,1997,0,98038,49375,-122.071,2670,49385
9412900055,20150505T000000,405000,3,1.75,2390,6,0,47.5362,0,3,1,1240,1150,1908,0,98118,6000,-122.268,2020,6000
1722059235,20140703T000000,304900,4,1.75,2600,7,0,47.3954,0,4,1,1610,990,1969,0,98031,11325,-122.206,1720,11088
6874200960,20150227T000000,170000,2,1,860,6,0,47.5048,0,3,1,860,0,1931,0,98178,5265,-122.272,1650,8775
7424700045,20150513T000000,2.05E+06,5,3,3830,9,1,47.6166,0,5,2,2630,1200,1905,1994,98122,8480,-122.287,3050,7556
7202360350,20140630T000000,780000,4,2.5,3500,9,0,47.6811,0,3,2,3500,0,2005,0,98053,7048,-122.025,3920,7864
5634500392,20150410T000000,330000,3,3,2420,8,0,47.7486,0,4,1,1740,680,1988,0,98028,13959,-122.23,2570,13300
1509500060,20140905T000000,370000,4,2.5,2720,9,0,47.3846,0,3,2,2720,0,1992,0,98030,8666,-122.169,2410,8100
7214810350,20141017T000000,467000,5,2.25,2500,7,0,47.7564,0,3,1,1850,650,1979,0,98072,13500,-122.144,2300,9750
6647200060,20150209T000000,405000,3,1.75,1670,7,0,47.7198,0,3,1,1140,530,1980,0,98034,6720,-122.193,1670,7320
9552700140,20140702T000000,675000,5,2.25,2900,8,0,47.5461,0,3,1,1450,1450,1985,0,98006,10300,-122.151,2310,10300
2200500350,20140812T000000,500000,2,1,1640,7,0,47.5712,0,4,1,1140,500,1954,0,98006,14100,-122.143,1520,13527
6113400046,20140723T000000,389999,4,2.5,1890,7,0,47.4281,0,4,2,1890,0,1968,0,98166,15770,-122.343,2410,15256
6619910140,20150224T000000,630000,4,1.75,2950,8,2,47.7128,0,4,1,1780,1170,1975,0,98034,9025,-122.223,2120,9600
1115450240,20141022T000000,360000,4,2.5,2160,9,0,47.3341,0,3,2,2160,0,1992,0,98001,9528,-122.255,2280,9937
6073240060,20141002T000000,580000,4,3,3280,8,0,47.5399,0,3,2,2270,1010,1986,0,98056,11060,-122.181,2320,11004
9297300045,20140709T000000,550000,3,2,1970,8,3,47.5717,0,5,2,1270,700,1929,0,98126,4166,-122.375,2390,4166
9510920070,20140710T000000,879000,4,2.5,3360,10,0,47.5951,0,3,2,3360,0,1994,0,98075,22111,-122.017,3150,11374
5468730030,20140822T000000,265000,3,2,1320,7,0,47.3536,0,3,1,1320,0,1993,0,98042,8959,-122.144,1740,7316
8079030390,20150304T000000,446500,3,2.5,2650,8,0,47.5084,0,3,2,2650,0,1990,0,98059,7286,-122.154,2400,7220
600000152,20140602T000000,404000,3,1.5,2030,7,0,47.5586,0,3,1,1330,700,1963,0,98108,8880,-122.311,2140,5592
1840000030,20140529T000000,267500,3,1.75,1590,7,2,47.4427,0,3,1,1090,500,1957,0,98188,11914,-122.274,1630,9052
3225069065,20140624T000000,3.08E+06,4,5,4550,10,4,47.6053,1,3,1,2600,1950,2002,0,98074,18641,-122.077,4550,19508
3260800030,20140811T000000,335000,3,2.5,2440,8,0,47.3494,0,3,2,2440,0,1998,0,98003,7632,-122.301,2510,7903
2747100024,20140619T000000,576000,3,2.5,1940,7,0,47.6933,0,4,1,970,970,1948,0,98117,9000,-122.393,2190,7310
5104530560,20150401T000000,208633,3,2.5,2040,8,0,47.3537,0,3,2,2040,0,2006,0,98038,3810,-122,2370,4590
4330600350,20150115T000000,315000,3,2.25,2200,7,0,47.476,0,4,1,1120,1080,1964,0,98166,8750,-122.337,1460,10139
5016001535,20150217T000000,725000,3,1.75,1920,8,0,47.6239,0,4,1,960,960,1913,0,98112,3300,-122.298,1740,4000
7280300196,20150403T000000,550000,4,2.75,1800,8,0,47.7776,0,4,1,1400,400,1965,0,98177,7750,-122.384,1800,8275
8651520400,20140612T000000,610750,4,2.25,2180,8,0,47.6459,0,3,2,2180,0,1984,0,98074,7297,-122.058,2250,9781
7171200445,20150228T000000,550700,2,1,1010,6,0,47.6692,0,4,1.5,1010,0,1908,0,98105,5000,-122.297,1460,5000
3204800200,20150108T000000,665000,4,2.75,3320,8,0,47.5376,0,5,2,2220,1100,1960,0,98056,10574,-122.18,2720,8330
3416600800,20150209T000000,834000,4,2.5,2370,8,2,47.601,0,5,1.5,1980,390,1928,0,98144,4000,-122.294,2440,5750
7994700030,20141023T000000,201000,5,1.75,1660,6,0,47.529,0,3,1.5,1660,0,1915,0,98065,78408,-121.837,1660,78408
1860600135,20140502T000000,2.38E+06,5,2.5,3650,10,4,47.6345,0,5,2,3370,280,1921,0,98119,9050,-122.367,2880,5400
4139480200,20140618T000000,1.38E+06,4,3.25,4290,11,3,47.5503,0,3,1,2690,1600,1997,0,98006,12103,-122.102,3860,11244
4139480200,20141209T000000,1.40E+06,4,3.25,4290,11,3,47.5503,0,3,1,2690,1600,1997,0,98006,12103,-122.102,3860,11244
1328320800,20141105T000000,305000,4,2.25,1950,8,0,47.4441,0,3,1,1350,600,1979,0,98058,7700,-122.125,2150,7350
7771300125,20150408T000000,487000,3,2,2590,8,0,47.7357,0,5,1,1720,870,1948,0,98133,14052,-122.333,1570,8162
3422059208,20150511T000000,390000,3,2.5,1930,8,0,47.346,0,4,1,1930,0,1988,0,98042,64904,-122.157,2350,57500
9521101455,20140723T000000,548000,2,1,1470,7,0,47.6638,0,4,1,1170,300,1916,0,98103,3864,-122.345,1570,3864
4337000335,20141122T000000,268750,4,1,800,6,0,47.48,0,3,1,800,0,1943,0,98166,8775,-122.336,1310,8775
325059286,20140513T000000,819900,5,2.75,3150,9,0,47.6759,0,3,2,3150,0,2013,0,98052,7119,-122.151,1560,8384
2597650240,20141023T000000,520000,3,2.25,2030,8,0,47.5162,0,3,2,2030,0,1984,0,98027,16200,-122.057,2660,17958
3353400435,20140721T000000,230000,3,2,1450,7,0,47.2639,0,3,1,1450,0,2003,0,98001,11204,-122.252,1520,9518
7972000240,20150202T000000,240000,3,1.75,1510,7,0,47.2929,0,3,1,1510,0,1969,0,98023,10248,-122.371,1510,9753
7520000520,20140905T000000,232000,2,1,1240,6,0,47.4957,0,3,1,960,280,1922,1984,98146,12092,-122.352,1820,7460
7520000520,20150311T000000,240500,2,1,1240,6,0,47.4957,0,3,1,960,280,1922,1984,98146,12092,-122.352,1820,7460
3530210260,20141027T000000,274975,3,2.5,3030,9,0,47.7721,0,3,2,3030,0,1987,0,98077,45004,-122.093,3080,35781
1959700550,20140905T000000,740000,4,2,2050,9,0,47.644,0,4,1.5,2050,0,1922,0,98102,4400,-122.319,2320,5500
1665400045,20150428T000000,186375,3,1,1000,7,0,47.472,0,2,1,1000,0,1952,0,98166,7636,-122.344,1150,7600
9542850320,20140725T000000,790000,3,2.25,2370,9,0,47.592,0,4,1,1590,780,1977,0,98005,10289,-122.166,2500,10004
3179100060,20140916T000000,880000,4,3.5,2800,9,0,47.669,0,3,2,1890,910,1951,2002,98105,6750,-122.275,2370,6120
2946001550,20150416T000000,279000,6,1.75,2240,7,0,47.42,0,4,2,2240,0,1955,0,98198,11180,-122.323,1590,7955
8078490390,20140729T000000,295000,3,2,1810,8,2,47.1913,0,3,1,1810,0,1991,0,98022,10530,-122.012,1910,10450
9550201550,20150408T000000,640000,2,1,1070,7,0,47.6666,0,3,1,1070,0,1924,0,98103,5000,-122.331,1710,5000
191100045,20140703T000000,940000,4,2,2490,9,0,47.5639,0,5,2,2490,0,1968,0,98040,9525,-122.217,2770,9525
5009600070,20141007T000000,260000,4,2.5,1960,7,0,47.3483,0,3,2,1960,0,2003,0,98038,5238,-122.052,1800,5894
200350070,20140602T000000,559900,3,2.75,2930,9,0,47.7648,0,3,1,1860,1070,2004,0,98072,5569,-122.164,2580,11045
2877103726,20140722T000000,791500,4,2,1510,7,0,47.6794,0,5,1.5,1510,0,1911,0,98103,3500,-122.357,1820,3750
405100295,20140826T000000,265000,3,1.75,1420,7,0,47.7535,0,3,1,1420,0,1954,0,98133,8250,-122.354,1740,8000
4268200055,20150501T000000,245000,3,1.75,1740,7,0,47.4945,0,3,1,1740,0,1954,0,98178,11547,-122.22,880,78408
3126069068,20150424T000000,485000,4,1.75,2560,7,0,47.6945,0,4,2,2560,0,1962,0,98052,43995,-122.093,2560,14764
1115300070,20141106T000000,684000,4,3.5,3040,9,0,47.5222,0,3,2,2420,620,2010,0,98059,8414,-122.157,3470,8066
6414100671,20140909T000000,425000,3,1.75,2500,8,0,47.7222,0,3,1,1300,1200,1957,0,98125,6840,-122.32,1580,8691
7004200060,20141017T000000,309600,4,1.75,1275,6,0,47.3796,0,4,1,1275,0,1991,0,98070,20000,-122.49,1660,20000
7852110140,20140718T000000,552250,4,2.5,2580,8,0,47.5374,0,3,2,2580,0,2002,0,98065,5823,-121.875,2380,5823
3969300030,20140723T000000,165000,4,1,1000,6,0,47.4897,0,3,1,1000,0,1943,0,98178,7134,-122.24,1020,7138
3969300030,20141229T000000,239900,4,1,1000,6,0,47.4897,0,3,1,1000,0,1943,0,98178,7134,-122.24,1020,7138
4048400070,20141205T000000,320000,2,1,1070,6,0,47.4716,0,4,1,1070,0,1930,0,98059,32633,-122.078,1360,32156
808000070,20141021T000000,206600,3,2,1390,7,0,47.3581,0,4,1,1390,0,1987,0,98030,13464,-122.173,1720,12080
7374200030,20150416T000000,387000,4,1.75,2500,7,0,47.7713,0,3,1,1250,1250,1973,0,98155,7690,-122.307,2040,8646
7325600160,20140604T000000,299000,1,0.75,560,4,0,47.675,0,3,1,560,0,1967,0,98014,12120,-121.854,1300,19207
2757000030,20140922T000000,855000,4,2.75,2270,9,0,47.5603,0,3,2,2270,0,1965,0,98040,10460,-122.222,2610,10180
616000140,20150126T000000,315000,3,1,1900,7,0,47.4147,0,4,1,1300,600,1954,0,98166,14400,-122.337,1940,14400
3363900111,20141203T000000,437500,2,1,990,7,2,47.68,0,5,1,790,200,1907,0,98103,3120,-122.353,1930,3120
9262800171,20150324T000000,252000,4,1.5,1550,7,0,47.3117,0,4,1,1050,500,1969,0,98001,19800,-122.27,1640,22654
6607000126,20140604T000000,375000,4,1.75,2200,7,0,47.543,0,5,1,1100,1100,1955,0,98118,7475,-122.28,1600,5766
5416510830,20140806T000000,300000,4,2.5,1910,7,0,47.3607,0,3,2,1910,0,2005,0,98038,4862,-122.034,2010,5091
2201500030,20141006T000000,420000,4,1,1750,7,0,47.5759,0,4,1.5,1750,0,1954,0,98006,9600,-122.137,1750,10530
325059171,20140505T000000,900000,3,1,1330,7,0,47.6891,0,3,1,1330,0,1928,1954,98033,77972,-122.159,1340,17689
952003285,20140805T000000,679900,3,2.5,2440,9,2,47.565,0,3,2,1980,460,2000,0,98116,5750,-122.381,1520,5750
3211290370,20140605T000000,463000,3,2.5,1640,7,0,47.6359,0,3,2,1640,0,1992,0,98053,29970,-121.974,1580,28399
1072010350,20140828T000000,380000,5,2.5,2760,9,0,47.4769,0,4,2,2760,0,1978,0,98059,11340,-122.141,2470,11340
8856950070,20141210T000000,329500,4,2.5,1820,7,0,47.3845,0,3,2,1820,0,1994,0,98038,7912,-122.029,1820,8168
925059078,20140819T000000,604950,3,2.5,2110,8,0,47.6743,0,3,1,1340,770,2013,0,98033,5608,-122.184,2040,9363
7855801090,20140917T000000,795000,5,2.5,3040,8,2,47.5651,0,4,1,1640,1400,1966,0,98006,9570,-122.164,2920,8800
723099065,20150130T000000,465000,3,2,1840,7,0,47.4853,0,3,2,1840,0,1994,0,98045,40438,-121.709,1380,44049
6116500075,20150326T000000,673000,4,2.5,2990,9,0,47.4508,0,3,2,2990,0,2002,0,98166,10400,-122.359,2140,17449
1118500030,20141001T000000,810000,4,2.5,3520,10,0,47.6375,0,3,2,3520,0,1991,0,98074,15420,-122.016,3400,21455
424069250,20150423T000000,785000,4,2.75,2440,8,0,47.5944,0,4,1,1910,530,1989,0,98075,69415,-122.042,2770,24361
3291800710,20141120T000000,338000,4,3,2090,7,0,47.4888,0,3,1,1370,720,1986,0,98056,7500,-122.182,1810,7650
6838700060,20141204T000000,280000,3,2.25,1430,7,0,47.5112,0,3,2,1430,0,1993,0,98056,7222,-122.19,1430,7220
2231500030,20141001T000000,315000,4,2.25,2180,7,0,47.7711,0,5,1,1100,1080,1954,0,98133,10754,-122.341,1810,6929
2231500030,20150324T000000,530000,4,2.25,2180,7,0,47.7711,0,5,1,1100,1080,1954,0,98133,10754,-122.341,1810,6929
7683900200,20141223T000000,380000,5,3,3450,9,0,47.2813,0,3,2,3450,0,2004,0,98023,9914,-122.345,2860,9721
8155830060,20140811T000000,297000,3,2.25,1450,7,0,47.5038,0,3,2,1450,0,1994,0,98056,7562,-122.189,1650,7625
98020310,20140520T000000,730000,4,2.5,3230,10,0,47.5823,0,3,2,3230,0,2004,0,98075,7331,-121.97,3480,7447
9423400140,20140609T000000,450000,3,1.75,1640,7,0,47.7164,0,3,1,1110,530,1940,0,98125,13500,-122.304,1770,12600
1545804860,20141027T000000,275000,3,3,1590,7,0,47.3624,0,3,1,1060,530,1997,0,98038,7750,-122.045,1680,7500
2883200160,20150429T000000,595000,4,2,2020,7,0,47.6831,0,3,2,2020,0,1960,0,98115,2849,-122.329,1910,3120
7132300695,20150421T000000,435000,3,1.5,1300,7,0,47.592,0,3,1.5,1300,0,1904,2014,98144,3348,-122.307,1590,2577
1726059053,20140916T000000,270000,2,1.5,1380,6,0,47.7461,0,1,1,1380,0,1954,0,98011,209959,-122.195,3130,19868
624111000,20140805T000000,950000,3,3,4040,10,0,47.7268,0,3,2,3030,1010,1986,0,98077,14338,-122.06,3360,14142
808300310,20150313T000000,389000,4,2.25,2130,7,0,47.7237,0,3,2,2130,0,2001,0,98019,5337,-121.959,2300,6930
8563040160,20150121T000000,560000,4,2.25,2550,8,0,47.6283,0,3,1,1580,970,1968,0,98052,7800,-122.095,2420,8050
713500030,20140728T000000,1.35E+06,5,3.5,4800,11,2,47.5543,0,3,2,3480,1320,1998,0,98006,14984,-122.148,4050,19009
8651600160,20141111T000000,799000,4,2.25,2510,8,0,47.5483,0,4,2,2510,0,1969,0,98040,11585,-122.226,2450,9691
9517200030,20140625T000000,365500,3,2,1410,7,0,47.7591,0,4,1,1410,0,1983,0,98072,9600,-122.146,1410,9600
2460700700,20140515T000000,252350,3,2,1650,7,0,47.4612,0,3,1,1160,490,1979,0,98058,7352,-122.169,1710,7350
1223039290,20140905T000000,403950,4,2.5,2120,8,0,47.4987,0,3,2,2120,0,1993,0,98146,13780,-122.365,1880,12000
2890100060,20140801T000000,385000,4,1.5,2040,7,0,47.772,0,3,1,1380,660,1954,0,98177,10726,-122.358,1610,10020
7972600860,20141210T000000,345000,4,1,1550,7,0,47.5287,0,3,1.5,1550,0,1957,0,98106,7620,-122.35,1450,7620
8857320070,20140917T000000,490000,3,2.75,1980,9,0,47.6109,0,4,2,1980,0,1979,0,98008,3128,-122.114,1950,2856
4047200695,20140618T000000,330000,3,2.5,1600,8,0,47.7736,0,3,2,1600,0,2005,0,98019,26977,-121.901,1790,27743
1653500070,20140512T000000,927000,4,2.75,3300,8,0,47.6294,0,3,2,3300,0,1953,0,98004,12090,-122.218,3180,12239
1923000030,20140728T000000,1.12E+06,4,2.5,3840,10,1,47.5634,0,4,2,3840,0,1983,0,98040,16619,-122.213,3600,16553
3649100320,20150430T000000,330000,2,1,1220,7,0,47.7405,0,5,1,1220,0,1950,0,98028,10000,-122.241,2000,9600
7375300160,20150309T000000,530000,5,2.25,2720,7,0,47.5976,0,4,1,1500,1220,1958,0,98008,8800,-122.118,2110,8800
5175800060,20140623T000000,365000,4,2,1940,8,0,47.5722,0,1,1,1940,0,1962,0,98006,25600,-122.129,2000,10071
1604601375,20140619T000000,378750,3,2.5,2160,7,0,47.5644,0,3,1.5,1260,900,1909,2011,98118,3000,-122.289,1060,3500
2473251090,20140619T000000,269900,4,1.75,1530,7,0,47.4556,0,4,1.5,1530,0,1968,0,98058,8750,-122.157,1390,8750
9126100861,20150306T000000,557000,3,3.5,1710,8,0,47.6055,0,3,2,1290,420,2008,0,98122,2096,-122.305,1630,1543
3420069065,20140825T000000,360000,4,1.75,3730,7,0,47.1775,0,4,1,2150,1580,1974,0,98022,16980,-122.022,1880,16963
6021501685,20150422T000000,352000,2,1,940,7,0,47.6879,0,4,1,940,0,1937,0,98117,5000,-122.385,1560,4500
1151100070,20150224T000000,437000,3,2.5,1750,8,0,47.4807,0,3,2,1750,0,1994,0,98045,22357,-121.779,2430,22357
8856950240,20140618T000000,322500,4,2.5,1820,7,0,47.3845,0,3,2,1820,0,1994,0,98038,6753,-122.032,1820,7107
9385200055,20140912T000000,650000,3,3.25,1510,9,0,47.5815,0,3,2,1330,180,2001,0,98116,2000,-122.402,1510,1352
7821200390,20140806T000000,450000,3,2,1290,8,0,47.6609,0,3,3,1290,0,2001,0,98103,1213,-122.344,1290,3235
8078520310,20150417T000000,278500,3,2,1570,7,0,47.3163,0,3,1,1570,0,1998,0,98092,5250,-122.188,1570,5250
1565950030,20150427T000000,364950,4,2.5,1930,8,0,47.4309,0,3,2,1930,0,1995,0,98055,6957,-122.191,2090,6996
1560930070,20140911T000000,840000,4,3.5,2840,10,4,47.401,0,4,1,2840,0,1986,0,98038,40139,-122.026,3180,36852
